Country / territory of asylum/residence,Origin,Value
Rep. of Moldova,Somalia,1
Rep. of Moldova,Syrian Arab Rep.,4
Rep. of Moldova,Syrian Arab Rep.,10
Rep. of Moldova,Tajikistan,1
Rep. of Moldova,Turkmenistan,1
Rep. of Moldova,Turkmenistan,2
Rep. of Moldova,Turkey,3
Rep. of Moldova,Turkey,1
Rep. of Moldova,United Rep. of Tanzania,1
Rep. of Moldova,Ukraine,11
Rep. of Moldova,Uzbekistan,3
Rep. of Moldova,Uzbekistan,2
Rep. of Moldova,Yemen,0
Rep. of Moldova,Yemen,1
Rep. of Moldova,Zimbabwe,1
Madagascar,Burundi,1
Mexico,Afghanistan,0
Mexico,Afghanistan,2
Mexico,Angola,3
Mexico,Albania,0
Mexico,Albania,4
Mexico,Burundi,1
Mexico,Benin,1
Mexico,Bangladesh,0
Mexico,Bangladesh,4
Mexico,Belize,2
Mexico,Belize,1
Mexico,Bolivia (Plurinational State of),1
Mexico,Brazil,0
Mexico,Brazil,1
Mexico,Chile,0
Mexico,Chile,2
Mexico,China,1
Mexico,China,5
Mexico,Cote d'Ivoire,2
Mexico,Cameroon,1
Mexico,Cameroon,10
Mexico,Dem. Rep. of the Congo,6
Mexico,Dem. Rep. of the Congo,53
Mexico,Dem. Rep. of the Congo,1
Mexico,Congo,0
Mexico,Congo,10
Mexico,Colombia,30
Mexico,Colombia,233
Mexico,Colombia,2
Mexico,Cuba,6
Mexico,Cuba,30
Mexico,Czech Rep.,1
Mexico,Dominican Rep.,0
Mexico,Dominican Rep.,2
Mexico,Algeria,1
Mexico,Ecuador,3
Mexico,Ecuador,1
Mexico,Eritrea,0
Mexico,Eritrea,1
Mexico,Spain,0
Mexico,Ethiopia,0
Mexico,Ethiopia,3
Mexico,France,1
Mexico,United Kingdom,0
Mexico,Ghana,2
Mexico,Ghana,3
Mexico,Guinea,2
Mexico,Guinea,5
Mexico,Guatemala,24
Mexico,Guatemala,289
Mexico,Honduras,18
Mexico,Honduras,69
Mexico,Haiti,2
Mexico,Haiti,182
Mexico,Indonesia,1
Mexico,India,15
Mexico,India,15
Mexico,Iran (Islamic Rep. of),1
Mexico,Iran (Islamic Rep. of),22
Mexico,Iraq,2
Mexico,Iraq,41
Mexico,Israel,0
Mexico,Italy,0
Mexico,Jamaica,0
Mexico,Jamaica,2
Mexico,Jordan,1
Mexico,Kenya,1
Mexico,Kiribati,0
Mexico,Rep. of Korea,1
Mexico,Lebanon,1
Mexico,Sri Lanka,5
Mexico,Sri Lanka,41
Mexico,Mexico,3
Mexico,The former Yugoslav Republic of Macedonia,1
Mexico,Myanmar,4
Mexico,Myanmar,1
Mexico,Mauritania,1
Mexico,Nigeria,4
Mexico,Nigeria,12
Mexico,Nicaragua,1
Mexico,Nicaragua,13
Mexico,Nepal,0
Mexico,Nepal,11
Mexico,Pakistan,1
Mexico,Pakistan,1
Mexico,Panama,1
Mexico,Peru,3
Mexico,Peru,10
Mexico,Dem. People's Rep. of Korea,1
Mexico,Palestinian,0
Mexico,Palestinian,5
Mexico,Romania,13
Mexico,Russian Federation,5
Mexico,Saudi Arabia,1
Mexico,Sudan,4
Mexico,Senegal,2
Mexico,Sierra Leone,0
Mexico,Sierra Leone,1
Mexico,El Salvador,27
Mexico,El Salvador,241
Mexico,Somalia,2
Mexico,Serbia and Kosovo (S/RES/1244 (1999)),1
Mexico,Serbia and Kosovo (S/RES/1244 (1999)),2
Mexico,Togo,1
Mexico,Tunisia,1
Mexico,Turkey,0
Mexico,Turkey,5
Mexico,Uganda,0
Mexico,Uganda,1
Mexico,United States of America,4
Mexico,Uzbekistan,2
Mexico,Venezuela (Bolivarian Republic of),2
Mexico,Venezuela (Bolivarian Republic of),9
Mexico,Viet Nam,1
Mexico,South Africa,0
Mexico,South Africa,1
Mexico,Zimbabwe,0
Mexico,Zimbabwe,4
The former Yugoslav Republic of Macedonia,Afghanistan,29
The former Yugoslav Republic of Macedonia,Albania,0
The former Yugoslav Republic of Macedonia,Bosnia and Herzegovina,4
The former Yugoslav Republic of Macedonia,Bosnia and Herzegovina,21
The former Yugoslav Republic of Macedonia,Czech Rep.,0
The former Yugoslav Republic of Macedonia,Algeria,0
The former Yugoslav Republic of Macedonia,Eritrea,2
The former Yugoslav Republic of Macedonia,Iran (Islamic Rep. of),2
The former Yugoslav Republic of Macedonia,Iraq,2
The former Yugoslav Republic of Macedonia,Morocco,1
The former Yugoslav Republic of Macedonia,The former Yugoslav Republic of Macedonia,1573
The former Yugoslav Republic of Macedonia,Pakistan,21
The former Yugoslav Republic of Macedonia,Palestinian,27
The former Yugoslav Republic of Macedonia,Palestinian,1
The former Yugoslav Republic of Macedonia,Russian Federation,1
The former Yugoslav Republic of Macedonia,Sudan,1
The former Yugoslav Republic of Macedonia,Somalia,14
The former Yugoslav Republic of Macedonia,Serbia and Kosovo (S/RES/1244 (1999)),53
The former Yugoslav Republic of Macedonia,Serbia and Kosovo (S/RES/1244 (1999)),1376
The former Yugoslav Republic of Macedonia,Serbia and Kosovo (S/RES/1244 (1999)),158
The former Yugoslav Republic of Macedonia,Syrian Arab Rep.,1
The former Yugoslav Republic of Macedonia,Tunisia,1
The former Yugoslav Republic of Macedonia,Stateless,2
Mali,Afghanistan,0
Mali,Angola,2
Mali,Burundi,5
Mali,Burundi,53
Mali,Benin,9
Mali,Burkina Faso,3
Mali,Burkina Faso,1
Mali,Central African Rep.,15
Mali,Central African Rep.,7
Mali,Cote d'Ivoire,1232
Mali,Cote d'Ivoire,2033
Mali,Cameroon,17
Mali,Cameroon,20
Mali,Dem. Rep. of the Congo,133
Mali,Dem. Rep. of the Congo,130
Mali,Congo,28
Mali,Congo,46
Mali,Algeria,1
Mali,Eritrea,5
Mali,Ethiopia,0
Mali,Ethiopia,9
Mali,Ghana,11
Mali,Guinea,3
Mali,Guinea,8
Mali,Gambia,1
Mali,Gambia,5
Mali,Guinea-Bissau,19
Mali,Iraq,5
Mali,Lebanon,0
Mali,Liberia,12
Mali,Liberia,424
Mali,Mauritania,132
Mali,Mauritania,10468
Mali,Niger,2
Mali,Nigeria,27
Mali,Nigeria,76
Mali,Rwanda,21
Mali,Rwanda,96
Mali,Sudan,2
Mali,Senegal,27
Mali,Chad,15
Mali,Chad,46
Mali,Togo,50
Mali,Togo,60
Mali,Tunisia,0
Mali,Tunisia,1
Mali,Uganda,1
Malta,Afghanistan,1
Malta,Afghanistan,8
Malta,Armenia,3
Malta,Burkina Faso,24
Malta,Bangladesh,9
Malta,Bangladesh,4
Malta,Belarus,1
Malta,China,0
Malta,China,3
Malta,Cote d'Ivoire,130
Malta,Cote d'Ivoire,26
Malta,Cameroon,2
Malta,Dem. Rep. of the Congo,31
Malta,Dem. Rep. of the Congo,68
Malta,Comoros,2
Malta,Algeria,11
Malta,Egypt,1
Malta,Egypt,5
Malta,Eritrea,84
Malta,Eritrea,1270
Malta,Western Sahara,1
Malta,Ethiopia,105
Malta,Ethiopia,62
Malta,Georgia,3
Malta,Ghana,9
Malta,Guinea,18
Malta,Gambia,16
Malta,Guinea-Bissau,13
Malta,India,5
Malta,Iran (Islamic Rep. of),1
Malta,Iran (Islamic Rep. of),3
Malta,Iraq,15
Malta,Iraq,58
Malta,Kazakhstan,1
Malta,Liberia,42
Malta,Liberia,6
Malta,Libya,9
Malta,Libya,17
Malta,Sri Lanka,14
Malta,Morocco,6
Malta,Morocco,4
Malta,Mali,103
Malta,Mali,6
Malta,Mauritania,4
Malta,Niger,45
Malta,Nigeria,271
Malta,Nigeria,4
Malta,Pakistan,22
Malta,Pakistan,8
Malta,Palestinian,25
Malta,Palestinian,28
Malta,Sudan,104
Malta,Sudan,262
Malta,Sierra Leone,4
Malta,Sierra Leone,9
Malta,Somalia,118
Malta,Somalia,3605
Malta,Serbia and Kosovo (S/RES/1244 (1999)),2
Malta,Syrian Arab Rep.,3
Malta,Syrian Arab Rep.,33
Malta,Chad,5
Malta,Togo,45
Malta,Togo,1
Malta,Turkmenistan,2
Malta,Tunisia,3
Malta,Tunisia,3
Malta,Turkey,2
Malta,Turkey,14
Malta,Various/Unknown,609
Myanmar,Myanmar,62015
Myanmar,Myanmar,797388
Montenegro,Albania,36
Montenegro,Bosnia and Herzegovina,175
Montenegro,Bosnia and Herzegovina,3858
Montenegro,Bosnia and Herzegovina,5
Montenegro,Belarus,1
Montenegro,Algeria,3
Montenegro,Croatia,0
Montenegro,Croatia,63
Montenegro,Croatia,1557
Montenegro,Croatia,7
Montenegro,Montenegro,1300
Montenegro,Russian Federation,0
Montenegro,Serbia and Kosovo (S/RES/1244 (1999)),0
Montenegro,Serbia and Kosovo (S/RES/1244 (1999)),99
Montenegro,Serbia and Kosovo (S/RES/1244 (1999)),10948
Montenegro,Serbia and Kosovo (S/RES/1244 (1999)),201
Montenegro,Turkey,2
Mongolia,China,1
Mongolia,China,12
Mongolia,Iran (Islamic Rep. of),0
Mongolia,Mongolia,260
Mongolia,Pakistan,0
Mozambique,Afghanistan,1
Mozambique,Afghanistan,1
Mozambique,Angola,6
Mozambique,Angola,6
Mozambique,Burundi,883
Mozambique,Burundi,934
Mozambique,Cote d'Ivoire,5
Mozambique,Dem. Rep. of the Congo,2957
Mozambique,Dem. Rep. of the Congo,2262
Mozambique,Dem. Rep. of the Congo,1
Mozambique,Congo,14
Mozambique,Congo,18
Mozambique,Cuba,2
Mozambique,Cuba,1
Mozambique,Eritrea,2
Mozambique,Ethiopia,94
Mozambique,Guinea,6
Mozambique,Kenya,2
Mozambique,Liberia,15
Mozambique,Liberia,1
Mozambique,Madagascar,1
Mozambique,Mauritania,1
Mozambique,Palestinian,1
Mozambique,Rwanda,397
Mozambique,Rwanda,820
Mozambique,Sudan,18
Mozambique,Sudan,2
Mozambique,Sierra Leone,6
Mozambique,Sierra Leone,1
Mozambique,Somalia,1486
Mozambique,Somalia,27
Mozambique,Uganda,8
Mozambique,Uganda,3
Mozambique,Zimbabwe,10
Mauritania,Angola,0
Mauritania,Angola,2
Mauritania,Central African Rep.,3
Mauritania,Central African Rep.,12
Mauritania,Switzerland,0
Mauritania,Cote d'Ivoire,67
Mauritania,Cote d'Ivoire,339
Mauritania,Cote d'Ivoire,4
Mauritania,Cameroon,12
Mauritania,Cameroon,3
Mauritania,Dem. Rep. of the Congo,57
Mauritania,Dem. Rep. of the Congo,103
Mauritania,Congo,1
Mauritania,Congo,20
Mauritania,Congo,1
Mauritania,Western Sahara,1
Mauritania,Western Sahara,26000
Mauritania,Ghana,1
Mauritania,Guinea,50
Mauritania,Guinea,13
Mauritania,India,1
Mauritania,Iraq,1
Mauritania,Iraq,51
Mauritania,Liberia,21
Mauritania,Liberia,92
Mauritania,Liberia,1
Mauritania,Morocco,1
Mauritania,Mali,2
Mauritania,Mali,1
Mauritania,Nigeria,3
Mauritania,Palestinian,0
Mauritania,Palestinian,10
Mauritania,Sudan,1
Mauritania,Sudan,11
Mauritania,Senegal,14
Mauritania,Senegal,1
Mauritania,Sierra Leone,0
Mauritania,Somalia,1
Mauritania,Syrian Arab Rep.,0
Mauritania,Chad,1
Mauritania,Chad,5
Mauritania,Togo,6
Mauritania,Togo,48
Mauritania,Togo,3
Mauritania,Tunisia,2
Mauritania,Uganda,1
Montserrat,Sri Lanka,14
Malawi,Angola,1
Malawi,Burundi,2333
Malawi,Burundi,1287
Malawi,Burundi,64
Malawi,Dem. Rep. of the Congo,2614
Malawi,Dem. Rep. of the Congo,2227
Malawi,Dem. Rep. of the Congo,40
Malawi,Eritrea,1
Malawi,Ethiopia,35
Malawi,Ethiopia,3
Malawi,Kenya,2
Malawi,Rwanda,4319
Malawi,Rwanda,2163
Malawi,Rwanda,27
Malawi,Sudan,1
Malawi,Sudan,2
Malawi,Sierra Leone,5
Malawi,Somalia,31
Malawi,Somalia,56
Malawi,Uganda,6
Malawi,Zambia,14
Malawi,Zimbabwe,2
Malaysia,Afghanistan,76
Malaysia,Afghanistan,430
Malaysia,Burundi,1
Malaysia,Bangladesh,4
Malaysia,Bangladesh,11
Malaysia,Bosnia and Herzegovina,1
Malaysia,Bhutan,1
Malaysia,Bhutan,3
Malaysia,China,54
Malaysia,China,54
Malaysia,Cote d'Ivoire,7
Malaysia,Cote d'Ivoire,3
Malaysia,Cameroon,5
Malaysia,Cameroon,2
Malaysia,Dem. Rep. of the Congo,1
Malaysia,Dem. Rep. of the Congo,4
Malaysia,Congo,9
Malaysia,Algeria,2
Malaysia,Egypt,5
Malaysia,Eritrea,1
Malaysia,Eritrea,6
Malaysia,Western Sahara,1
Malaysia,Ethiopia,1
Malaysia,Ethiopia,3
Malaysia,Ghana,4
Malaysia,Guinea,8
Malaysia,Indonesia,6
Malaysia,Indonesia,814
Malaysia,India,5
Malaysia,Iran (Islamic Rep. of),119
Malaysia,Iran (Islamic Rep. of),53
Malaysia,Iraq,188
Malaysia,Iraq,498
Malaysia,Jordan,0
Malaysia,Jordan,1
Malaysia,Kenya,1
Malaysia,Kenya,3
Malaysia,Cambodia,9
Malaysia,Cambodia,39
Malaysia,Kuwait,0
Malaysia,Kuwait,1
Malaysia,Lao People's Dem. Rep.,0
Malaysia,Lao People's Dem. Rep.,1
Malaysia,Lebanon,1
Malaysia,Lebanon,1
Malaysia,Liberia,7
Malaysia,Liberia,12
Malaysia,Sri Lanka,1715
Malaysia,Sri Lanka,2278
Malaysia,Sri Lanka,13
Malaysia,Mali,3
Malaysia,Myanmar,8553
Malaysia,Myanmar,76120
Malaysia,Mozambique,1
Malaysia,Malaysia,40001
Malaysia,Niger,1
Malaysia,Nigeria,19
Malaysia,Nigeria,2
Malaysia,Nepal,9
Malaysia,Nepal,12
Malaysia,Pakistan,51
Malaysia,Pakistan,45
Malaysia,Philippines,6
Malaysia,Philippines,80000
Malaysia,Palestinian,88
Malaysia,Palestinian,195
Malaysia,Russian Federation,1
Malaysia,Russian Federation,4
Malaysia,Rwanda,1
Malaysia,Saudi Arabia,1
Malaysia,Sudan,39
Malaysia,Sudan,58
Malaysia,Sierra Leone,2
Malaysia,Sierra Leone,3
Malaysia,Somalia,195
Malaysia,Somalia,831
Malaysia,Syrian Arab Rep.,5
Malaysia,Chad,4
Malaysia,Chad,2
Malaysia,Thailand,103
Malaysia,Thailand,8
Malaysia,Turkey,2
Malaysia,Uzbekistan,5
Malaysia,Viet Nam,4
Malaysia,Viet Nam,4
Malaysia,Yemen,16
Malaysia,Yemen,9
Malaysia,Zimbabwe,2
Malaysia,Zimbabwe,3
Namibia,Angola,5904
Namibia,Angola,83
Namibia,Burundi,136
Namibia,Burundi,178
Namibia,Burundi,5
Namibia,Central African Rep.,2
Namibia,Cote d'Ivoire,1
Namibia,Cameroon,13
Namibia,Cameroon,2
Namibia,Dem. Rep. of the Congo,1001
Namibia,Dem. Rep. of the Congo,1035
Namibia,Dem. Rep. of the Congo,5
Namibia,Congo,6
Namibia,Congo,9
Namibia,Comoros,0
Namibia,Eritrea,2
Namibia,Eritrea,1
Namibia,Western Sahara,1
Namibia,Ethiopia,5
Namibia,Ghana,0
Namibia,Guinea,2
Namibia,Kenya,9
Namibia,Liberia,6
Namibia,Malawi,0
Namibia,Nigeria,2
Namibia,Rwanda,112
Namibia,Rwanda,84
Namibia,Sudan,7
Namibia,Sudan,6
Namibia,Sierra Leone,0
Namibia,Somalia,7
Namibia,Chad,2
Namibia,United Rep. of Tanzania,15
Namibia,United Rep. of Tanzania,1
Namibia,Uganda,9
Namibia,Uganda,3
Namibia,Zambia,1
Namibia,Zimbabwe,85
Namibia,Zimbabwe,28
Niger,Central African Rep.,0
Niger,Central African Rep.,3
Niger,Cote d'Ivoire,6
Niger,Cote d'Ivoire,23
Niger,Cote d'Ivoire,5
Niger,Cameroon,1
Niger,Cameroon,4
Niger,Dem. Rep. of the Congo,2
Niger,Dem. Rep. of the Congo,85
Niger,Congo,3
Niger,Guinea,2
Niger,Iraq,6
Niger,Liberia,2
Niger,Rwanda,1
Niger,Rwanda,22
Niger,Sudan,15
Niger,Somalia,0
Niger,Somalia,9
Niger,Chad,5
Niger,Chad,140
Niger,Togo,2
Niger,Uganda,1
Nigeria,Angola,7
Nigeria,Burundi,6
Nigeria,Belgium,1
Nigeria,Benin,1
Nigeria,Central African Rep.,9
Nigeria,Central African Rep.,7
Nigeria,Cote d'Ivoire,24
Nigeria,Cote d'Ivoire,36
Nigeria,Cameroon,47
Nigeria,Cameroon,1998
Nigeria,Dem. Rep. of the Congo,1202
Nigeria,Dem. Rep. of the Congo,720
Nigeria,Congo,9
Nigeria,Congo,4
Nigeria,Eritrea,7
Nigeria,Eritrea,12
Nigeria,Ethiopia,1
Nigeria,Ethiopia,29
Nigeria,Gabon,1
Nigeria,Ghana,3
Nigeria,Ghana,69
Nigeria,Guinea,19
Nigeria,Guinea,43
Nigeria,Guinea-Bissau,1
Nigeria,Guinea-Bissau,6
Nigeria,Equatorial Guinea,4
Nigeria,Iraq,2
Nigeria,Liberia,29
Nigeria,Liberia,5316
Nigeria,Liberia,32
Nigeria,Libya,1
Nigeria,Sri Lanka,16
Nigeria,Mali,1
Nigeria,Niger,1
Nigeria,Palestinian,2
Nigeria,Palestinian,6
Nigeria,Rwanda,3
Nigeria,Rwanda,36
Nigeria,Sudan,38
Nigeria,Sudan,154
Nigeria,Sudan,1
Nigeria,Sierra Leone,1
Nigeria,Sierra Leone,58
Nigeria,Somalia,0
Nigeria,Somalia,20
Nigeria,Chad,401
Nigeria,Chad,178
Nigeria,Togo,14
Nigeria,Togo,17
Nigeria,Uganda,2
Nigeria,Uganda,1
Nicaragua,Bangladesh,0
Nicaragua,Central African Rep.,0
Nicaragua,Central African Rep.,1
Nicaragua,Congo,5
Nicaragua,Colombia,6
Nicaragua,Costa Rica,0
Nicaragua,Cuba,6
Nicaragua,Eritrea,1
Nicaragua,Ethiopia,0
Nicaragua,Ghana,0
Nicaragua,Guatemala,5
Nicaragua,Honduras,3
Nicaragua,Honduras,28
Nicaragua,India,1
Nicaragua,Mexico,0
Nicaragua,Nigeria,0
Nicaragua,Nepal,0
Nicaragua,Peru,2
Nicaragua,El Salvador,0
Nicaragua,El Salvador,14
Nicaragua,Somalia,3
Nicaragua,United Rep. of Tanzania,1
Nicaragua,United States of America,0
Nicaragua,Zimbabwe,0
Netherlands,Afghanistan,1510
Netherlands,Afghanistan,6731
Netherlands,Angola,55
Netherlands,Angola,1930
Netherlands,Albania,9
Netherlands,Albania,36
Netherlands,Andorra,1
Netherlands,Argentina,1
Netherlands,Argentina,1
Netherlands,Armenia,577
Netherlands,Armenia,1082
Netherlands,Australia,0
Netherlands,Azerbaijan,135
Netherlands,Azerbaijan,1887
Netherlands,Burundi,332
Netherlands,Burundi,2223
Netherlands,Belgium,0
Netherlands,Belgium,1
Netherlands,Benin,6
Netherlands,Benin,13
Netherlands,Burkina Faso,14
Netherlands,Burkina Faso,8
Netherlands,Bangladesh,20
Netherlands,Bangladesh,31
Netherlands,Bulgaria,0
Netherlands,Bulgaria,3
Netherlands,Bahrain,1
Netherlands,Bosnia and Herzegovina,32
Netherlands,Bosnia and Herzegovina,571
Netherlands,Bosnia and Herzegovina,34
Netherlands,Belarus,40
Netherlands,Belarus,109
Netherlands,Brazil,0
Netherlands,Brazil,4
Netherlands,Bhutan,8
Netherlands,Bhutan,155
Netherlands,Botswana,1
Netherlands,Central African Rep.,1
Netherlands,Central African Rep.,6
Netherlands,Canada,0
Netherlands,Chile,2
Netherlands,China,218
Netherlands,China,938
Netherlands,Cote d'Ivoire,140
Netherlands,Cote d'Ivoire,600
Netherlands,Cameroon,42
Netherlands,Cameroon,213
Netherlands,Dem. Rep. of the Congo,58
Netherlands,Dem. Rep. of the Congo,998
Netherlands,Congo,116
Netherlands,Congo,726
Netherlands,Colombia,50
Netherlands,Colombia,307
Netherlands,Cabo Verde,1
Netherlands,Cuba,2
Netherlands,Cuba,14
Netherlands,Cyprus,0
Netherlands,Czech Rep.,0
Netherlands,Czech Rep.,11
Netherlands,Germany,3
Netherlands,Djibouti,11
Netherlands,Dominican Rep.,0
Netherlands,Algeria,15
Netherlands,Algeria,77
Netherlands,Ecuador,2
Netherlands,Ecuador,5
Netherlands,Egypt,34
Netherlands,Egypt,46
Netherlands,Eritrea,248
Netherlands,Eritrea,1423
Netherlands,Spain,1
Netherlands,Ethiopia,65
Netherlands,Ethiopia,628
Netherlands,France,0
Netherlands,France,1
Netherlands,Gabon,1
Netherlands,Gabon,3
Netherlands,United Kingdom,0
Netherlands,United Kingdom,1
Netherlands,Georgia,183
Netherlands,Georgia,173
Netherlands,Ghana,20
Netherlands,Ghana,2
Netherlands,Guinea,208
Netherlands,Guinea,1009
Netherlands,Gambia,12
Netherlands,Gambia,19
Netherlands,Guinea-Bissau,3
Netherlands,Guinea-Bissau,11
Netherlands,Greece,1
Netherlands,Guatemala,1
Netherlands,Honduras,0
Netherlands,Honduras,6
Netherlands,Croatia,2
Netherlands,Croatia,45
Netherlands,Haiti,1
Netherlands,Haiti,2
Netherlands,Hungary,0
Netherlands,Hungary,2
Netherlands,Indonesia,10
Netherlands,Indonesia,35
Netherlands,India,9
Netherlands,India,14
Netherlands,Iran (Islamic Rep. of),682
Netherlands,Iran (Islamic Rep. of),2758
Netherlands,Iraq,3025
Netherlands,Iraq,17779
Netherlands,Israel,3
Netherlands,Israel,3
Netherlands,Italy,0
Netherlands,Jamaica,7
Netherlands,Jamaica,14
Netherlands,Jordan,2
Netherlands,Jordan,9
Netherlands,Kazakhstan,16
Netherlands,Kazakhstan,129
Netherlands,Kenya,13
Netherlands,Kenya,33
Netherlands,Kyrgyzstan,10
Netherlands,Kyrgyzstan,60
Netherlands,Cambodia,1
Netherlands,Cambodia,31
Netherlands,Rep. of Korea,0
Netherlands,Rep. of Korea,7
Netherlands,Kuwait,2
Netherlands,Kuwait,8
Netherlands,Lao People's Dem. Rep.,16
Netherlands,Lao People's Dem. Rep.,17
Netherlands,Lebanon,14
Netherlands,Lebanon,61
Netherlands,Liberia,106
Netherlands,Liberia,493
Netherlands,Libya,107
Netherlands,Libya,303
Netherlands,Sri Lanka,206
Netherlands,Sri Lanka,649
Netherlands,Lithuania,0
Netherlands,Latvia,3
Netherlands,Morocco,22
Netherlands,Morocco,15
Netherlands,Rep. of Moldova,5
Netherlands,Rep. of Moldova,10
Netherlands,Mexico,1
Netherlands,Mexico,2
Netherlands,The former Yugoslav Republic of Macedonia,61
Netherlands,The former Yugoslav Republic of Macedonia,13
Netherlands,Mali,13
Netherlands,Mali,8
Netherlands,Myanmar,28
Netherlands,Myanmar,632
Netherlands,Montenegro,0
Netherlands,Mongolia,174
Netherlands,Mongolia,61
Netherlands,Mozambique,1
Netherlands,Mozambique,2
Netherlands,Mauritania,3
Netherlands,Mauritania,40
Netherlands,Malawi,1
Netherlands,Malawi,3
Netherlands,Malaysia,1
Netherlands,Malaysia,2
Netherlands,Namibia,0
Netherlands,Namibia,3
Netherlands,Niger,6
Netherlands,Niger,62
Netherlands,Nigeria,154
Netherlands,Nigeria,203
Netherlands,Nicaragua,0
Netherlands,Netherlands,2061
Netherlands,Nepal,87
Netherlands,Nepal,299
Netherlands,Pakistan,61
Netherlands,Pakistan,185
Netherlands,Peru,0
Netherlands,Peru,9
Netherlands,Philippines,1
Netherlands,Philippines,15
Netherlands,Papua New Guinea,0
Netherlands,Dem. People's Rep. of Korea,4
Netherlands,Dem. People's Rep. of Korea,32
Netherlands,Paraguay,0
Netherlands,Palestinian,22
Netherlands,Palestinian,26
Netherlands,Romania,0
Netherlands,Romania,22
Netherlands,Russian Federation,228
Netherlands,Russian Federation,1104
Netherlands,Rwanda,41
Netherlands,Rwanda,554
Netherlands,Saudi Arabia,2
Netherlands,Saudi Arabia,18
Netherlands,Sudan,189
Netherlands,Sudan,1704
Netherlands,Senegal,7
Netherlands,Senegal,12
Netherlands,Sierra Leone,162
Netherlands,Sierra Leone,3516
Netherlands,San Marino,0
Netherlands,Somalia,2268
Netherlands,Somalia,13736
Netherlands,Serbia and Kosovo (S/RES/1244 (1999)),97
Netherlands,Serbia and Kosovo (S/RES/1244 (1999)),1269
Netherlands,Suriname,3
Netherlands,Suriname,5
Netherlands,Slovakia,0
Netherlands,Slovakia,16
Netherlands,Slovenia,0
Netherlands,Sweden,1
Netherlands,Swaziland,1
Netherlands,Seychelles,0
Netherlands,Syrian Arab Rep.,133
Netherlands,Syrian Arab Rep.,1186
Netherlands,Chad,10
Netherlands,Chad,19
Netherlands,Togo,32
Netherlands,Togo,210
Netherlands,Thailand,0
Netherlands,Tajikistan,13
Netherlands,Tajikistan,43
Netherlands,Turkmenistan,0
Netherlands,Turkmenistan,20
Netherlands,Tunisia,5
Netherlands,Tunisia,42
Netherlands,Turkey,103
Netherlands,Turkey,684
Netherlands,United Rep. of Tanzania,5
Netherlands,United Rep. of Tanzania,8
Netherlands,Uganda,61
Netherlands,Uganda,171
Netherlands,Ukraine,15
Netherlands,Ukraine,124
Netherlands,United States of America,6
Netherlands,United States of America,1
Netherlands,Uzbekistan,32
Netherlands,Uzbekistan,225
Netherlands,Venezuela (Bolivarian Republic of),2
Netherlands,Viet Nam,6
Netherlands,Viet Nam,44
Netherlands,Stateless,107
Netherlands,Stateless,757
Netherlands,Various/Unknown,465
Netherlands,Various/Unknown,3298
Netherlands,Yemen,6
Netherlands,Yemen,34
Netherlands,South Africa,5
Netherlands,South Africa,2
Netherlands,Zambia,1
Netherlands,Zambia,1
Netherlands,Zimbabwe,12
Netherlands,Zimbabwe,35
Norway,Afghanistan,2249
Norway,Afghanistan,5396
Norway,Angola,29
Norway,Angola,168
Norway,Albania,8
Norway,Albania,57
Norway,United Arab Emirates,0
Norway,Argentina,0
Norway,Armenia,9
Norway,Armenia,59
Norway,Australia,0
Norway,Azerbaijan,61
Norway,Azerbaijan,68
Norway,Burundi,55
Norway,Burundi,414
Norway,Belgium,1
Norway,Benin,2
Norway,Benin,3
Norway,Burkina Faso,6
Norway,Burkina Faso,3
Norway,Bangladesh,31
Norway,Bangladesh,25
Norway,Bulgaria,1
Norway,Bulgaria,12
Norway,Bosnia and Herzegovina,18
Norway,Bosnia and Herzegovina,161
Norway,Bosnia and Herzegovina,32
Norway,Belarus,6
Norway,Belarus,62
Norway,Bolivia (Plurinational State of),1
Norway,Brazil,0
Norway,Brunei Darussalam,1
Norway,Bhutan,8
Norway,Bhutan,13
Norway,Botswana,0
Norway,Central African Rep.,2
Norway,Central African Rep.,1
Norway,Canada,0
Norway,Switzerland,0
Norway,Chile,0
Norway,Chile,1
Norway,China,166
Norway,China,407
Norway,Cote d'Ivoire,26
Norway,Cote d'Ivoire,26
Norway,Cameroon,19
Norway,Cameroon,34
Norway,Dem. Rep. of the Congo,148
Norway,Dem. Rep. of the Congo,279
Norway,Congo,13
Norway,Congo,45
Norway,Colombia,8
Norway,Colombia,29
Norway,Cabo Verde,0
Norway,Cabo Verde,1
Norway,Costa Rica,0
Norway,Cuba,3
Norway,Cuba,5
Norway,Czech Rep.,3
Norway,Germany,0
Norway,Germany,1
Norway,Djibouti,1
Norway,Denmark,0
Norway,Algeria,52
Norway,Algeria,69
Norway,Ecuador,0
Norway,Ecuador,3
Norway,Egypt,26
Norway,Egypt,10
Norway,Eritrea,1400
Norway,Eritrea,4668
Norway,Western Sahara,1
Norway,Western Sahara,1
Norway,Spain,0
Norway,Estonia,1
Norway,Estonia,1
Norway,Ethiopia,866
Norway,Ethiopia,1222
Norway,Fiji,1
Norway,Gabon,0
Norway,Georgia,31
Norway,Georgia,52
Norway,Ghana,30
Norway,Ghana,2
Norway,Guinea,55
Norway,Guinea,23
Norway,Gambia,66
Norway,Gambia,5
Norway,Guinea-Bissau,11
Norway,Equatorial Guinea,4
Norway,Guatemala,0
Norway,Guatemala,7
Norway,Honduras,2
Norway,Croatia,0
